id,rank,overallRating,firstName,lastName,commonName,birthdate,height,weight,skillMoves,weakFootAbility,preferredFoot,position,positionType,alternatePositions,nationality,team,leagueName,playStyles,playStylesPlus,pac,sho,pas,dri,def,phy,acceleration,sprintSpeed,finishing,shotPower,longShots,volleys,penalties,positioning,shortPassing,longPassing,curve,freeKickAccuracy,crossing,vision,dribbling,ballControl,agility,balance,reactions,composure,interceptions,defensiveAwareness,standingTackle,slidingTackle,headingAccuracy,aggression,jumping,stamina,strength,gkDiving,gkHandling,gkKicking,gkPositioning,gkReflexes
243580,101,85,Loïs,Openda,,,177,75,3,4,1,ST,Attack,,Belgium,RB Leipzig,Bundesliga,"Finesse Shot,Quick Step,Rapid,Trivela",,93,84,69,81,31,79,94,92,87,85,77,78,75,86,75,59,66,53,69,69,79,83,82,85,84,81,26,29,23,19,79,74,93,79,80,,,,,
229391,101,85,Palhinha,,,,190,83,2,4,1,CDM,Midfielder,CM,Portugal,FC Bayern München,Bundesliga,"Long Ball Pass,Slide Tackle",Bruiser,52,68,72,74,85,90,54,50,66,81,67,55,57,69,79,80,66,45,60,72,77,80,51,50,79,84,86,83,88,87,81,95,84,87,90,,,,,
257534,101,85,Cole,Palmer,,,189,74,4,3,2,RM,Midfielder,"CAM, RW",England,Chelsea,Premier League,"Finesse Shot,First Touch,Flair,Incisive Pass,Technical,Whipped Pass",,75,82,83,86,50,66,73,77,84,81,80,67,89,86,86,82,85,74,78,86,88,87,78,75,84,87,52,45,53,40,62,60,71,78,61,,,,,
216267,101,85,Andrew,Robertson,,,178,64,3,2,2,LB,Defense,,Scotland,Liverpool,Premier League,"Rapid,Whipped Pass",Relentless,78,61,82,79,81,78,79,78,55,76,65,32,55,78,83,76,82,71,87,82,78,82,75,74,85,83,81,82,83,81,67,85,76,93,67,,,,,
222492,101,85,Leroy,Sané,,,183,80,4,2,2,RM,Midfielder,"LM, RW",Germany,FC Bayern München,Bundesliga,"Finesse Shot,Flair,Power Shot,Quick Step,Rapid",,90,83,80,86,37,70,89,91,83,87,81,84,65,82,82,72,83,80,81,81,87,85,87,82,83,83,34,36,32,35,64,65,72,78,67,,,,,
247819,101,85,Nico,Schlotterbeck,,,191,86,2,2,2,CB,Defense,,Germany,Borussia Dortmund,Bundesliga,"Anticipate,Block,Jockey,Long Ball Pass,Power Header",Slide Tackle,77,59,70,73,85,82,78,76,51,75,66,56,38,58,78,85,52,41,53,72,74,71,68,64,83,78,83,85,87,86,85,83,91,74,84,,,,,
203574,101,85,John,Stones,,,188,76,3,4,1,CB,Defense,"CDM, RB",England,Manchester City,Premier League,"Aerial,Long Throw",,69,58,75,79,85,77,68,69,54,68,61,44,52,58,85,79,62,37,63,78,79,83,68,67,87,88,84,86,86,84,84,80,84,74,77,,,,,
241637,101,85,Aurélien,Tchouaméni,,,188,82,3,3,1,CDM,Midfielder,"CM, CB",France,Real Madrid,LALIGA EA SPORTS,"Aerial,Anticipate,Bruiser,Intercept,Jockey,Long Ball Pass,Relentless",,73,69,79,78,82,82,74,72,65,78,75,50,55,74,85,84,76,53,68,82,78,81,72,70,83,83,84,83,83,80,75,80,84,83,82,,,,,
224458,101,85,Diogo,Jota,,,178,70,4,5,1,ST,Attack,LW,Portugal,Liverpool,Premier League,"Rapid,Relentless",,82,82,75,84,57,79,85,80,85,86,76,79,69,88,77,72,77,58,73,78,83,85,86,87,88,83,56,53,57,45,86,85,91,80,75,,,,,
241096,101,85,Sandro,Tonali,,,181,79,3,4,1,CDM,Midfielder,CM,Italy,Newcastle Utd,Premier League,"Long Ball Pass,Relentless,Slide Tackle",,84,74,81,81,82,82,81,86,69,82,83,68,64,75,85,83,75,81,78,79,78,85,81,83,83,84,84,83,84,81,70,84,84,80,82,,,,,
221697,101,85,Ollie,Watkins,,,180,70,3,4,1,ST,Attack,,England,Aston Villa,Premier League,"Chip Shot,Rapid,Relentless",,85,83,73,80,50,83,79,89,86,84,76,80,74,87,79,64,74,63,67,77,81,79,79,76,85,81,55,45,46,36,84,76,91,88,82,,,,,
256516,101,85,Nico,Williams,,,181,67,4,5,1,LM,Midfielder,"RM, LW",Spain,Athletic Club,LALIGA EA SPORTS,"Finesse Shot,Flair,Quick Step,Relentless,Trivela",Rapid,93,75,78,86,36,65,94,93,77,78,72,64,62,78,82,64,78,72,83,80,88,85,92,84,80,78,40,36,28,25,65,55,78,81,60,,,,,
199845,149,84,Francesco,Acerbi,,,192,88,3,3,2,CB,Defense,,Italy,Lombardia FC,Serie A Enilive,"Aerial,Intercept,Jockey",,60,50,64,65,86,80,61,59,37,75,60,39,61,20,76,79,58,56,34,65,65,72,38,33,83,86,84,87,89,83,84,80,86,68,85,,,,,
229237,149,84,Manuel,Akanji,,,187,91,2,4,1,CB,Defense,,Switzerland,Manchester City,Premier League,,,78,48,71,75,85,82,76,80,38,75,48,42,40,37,83,80,54,59,55,65,76,78,66,54,86,83,84,86,86,84,79,82,90,71,86,,,,,
208920,149,84,Nathan,Aké,,,180,75,2,3,2,CB,Defense,LB,Holland,Manchester City,Premier League,,,76,53,72,75,84,77,77,75,48,64,56,52,53,51,81,75,64,59,63,68,73,79,67,68,84,79,83,84,85,84,82,80,88,71,78,,,,,
246191,149,84,Julián,Álvarez,,,170,71,4,4,1,ST,Attack,CAM,Argentina,Atlético de Madrid,LALIGA EA SPORTS,"Finesse Shot,Flair",Press Proven,85,84,80,85,57,78,86,85,84,88,81,79,78,84,80,77,87,80,77,81,83,86,87,87,86,84,52,60,55,46,72,86,83,85,70,,,,,
192629,149,84,Iago,Aspas,,,176,67,3,4,2,ST,Attack,,Spain,RC Celta,LALIGA EA SPORTS,"Dead Ball,Finesse Shot,Incisive Pass,Trivela",Chip Shot,81,86,79,86,35,65,78,83,90,82,81,82,82,88,79,73,79,83,80,81,87,87,84,72,86,85,39,39,21,18,77,65,80,69,61,,,,,
209981,149,84,Yassine,Bounou,,,195,78,1,2,2,GK,Defense,,Morocco,Al Hilal,ROSHN Saudi League,"Cross Claimer,Footwork",Far Throw,81,82,77,86,38,83,38,37,14,58,19,13,24,10,39,44,12,19,15,62,20,12,47,29,80,57,12,20,18,15,14,25,66,43,69,81.0,82.0,77.0,83.0,86.0
235805,149,84,Federico,Chiesa,,,175,70,4,4,1,RW,Attack,"LW, ST, RM",Italy,Liverpool,Premier League,"Finesse Shot,Flair,Quick Step,Rapid,Trivela",,93,83,76,86,52,75,92,93,84,86,83,84,62,84,78,76,78,62,75,77,87,83,90,84,84,82,54,51,51,48,53,74,76,84,70,,,,,
213345,149,84,Kingsley,Coman,,,181,75,5,3,1,LM,Midfielder,"RM, LW",France,FC Bayern München,Bundesliga,"Acrobatic,First Touch,Flair,Quick Step",Rapid,89,75,79,87,30,62,92,87,74,82,72,78,65,81,80,73,83,70,80,80,88,87,91,84,84,78,23,29,27,21,61,38,79,68,66,,,,,
224293,149,84,Rúben,Neves,,,180,83,3,4,1,CDM,Midfielder,CM,Portugal,Al Hilal,ROSHN Saudi League,"Dead Ball,Long Ball Pass,Power Shot,Whipped Pass",,57,75,86,77,77,77,59,55,66,86,83,82,77,62,88,88,85,81,83,87,74,83,64,73,82,88,81,79,79,79,53,82,66,80,74,,,,,
235243,149,84,Matthijs,de Ligt,,,189,89,2,3,1,CB,Defense,,Holland,Man Utd,Premier League,"Block,Bruiser,Long Ball Pass,Power Shot",,62,61,63,67,85,83,54,68,50,84,75,45,40,44,77,76,48,55,52,45,65,72,52,62,84,82,82,85,85,86,85,85,86,64,91,,,,,
212616,149,84,Rodrigo,De Paul,,,180,70,4,3,1,CM,Midfielder,CDM,Argentina,Atlético de Madrid,LALIGA EA SPORTS,"Finesse Shot,Incisive Pass,Long Ball Pass,Technical",,76,77,83,82,76,82,77,76,76,80,78,71,66,78,85,85,84,76,78,86,82,85,78,78,81,81,80,75,81,75,58,83,77,92,78,,,,,
233419,149,84,Raphinha,,,,176,68,4,4,2,RW,Attack,"LW, RM",Brazil,FC Barcelona,LALIGA EA SPORTS,"Finesse Shot,Flair,Power Shot,Quick Step,Rapid,Relentless,Trickster",,91,79,78,86,53,73,90,91,78,83,79,72,78,83,78,74,81,79,80,80,87,85,88,79,84,80,55,47,54,38,74,76,83,86,65,,,,,
241084,149,84,Luis,Díaz,,,180,73,4,4,1,LW,Attack,"RW, LM",Colombia,Liverpool,Premier League,"Flair,Quick Step,Technical",,90,80,75,87,39,75,91,90,80,84,81,81,63,83,76,71,77,58,76,77,89,87,88,77,83,82,28,35,42,34,64,74,80,87,69,,,,,
226268,149,84,Federico,Dimarco,,,174,76,3,4,2,LB,Defense,LM,Italy,Lombardia FC,Serie A Enilive,"Finesse Shot,First Touch,Incisive Pass,Long Ball Pass,Power Shot,Whipped Pass",,80,77,84,83,78,81,83,78,72,81,84,77,70,83,85,81,88,82,87,79,83,86,80,84,83,78,80,79,80,79,65,81,82,85,78,,,,,
242458,149,84,Artem,Dovbyk,,,189,78,3,4,2,ST,Attack,,Ukraine,AS Roma,Serie A Enilive,Power Header,,84,85,69,79,34,81,81,86,88,89,78,67,84,85,80,70,63,58,48,72,81,79,74,72,80,83,25,32,28,23,86,74,95,75,86,,,,,
253149,149,84,Jeremie,Frimpong,,,172,65,3,3,1,RM,Midfielder,"RB, RW",Holland,Leverkusen,Bundesliga,"Flair,Quick Step,Rapid",,93,62,75,86,75,69,96,91,67,62,53,51,43,81,78,64,77,47,84,74,86,84,91,90,84,80,78,78,78,77,52,77,73,85,58,,,,,
228813,149,84,Aleix,García,,,173,68,3,3,1,CM,Midfielder,CDM,Spain,Leverkusen,Bundesliga,"Dead Ball,Tiki Taka",Press Proven,67,77,85,84,76,68,68,66,77,78,80,66,60,81,86,88,84,80,83,86,84,87,76,85,82,84,77,79,81,76,51,65,65,78,65,,,,,
206517,149,84,Jack,Grealish,,,180,81,4,3,1,LW,Attack,LM,England,Manchester City,Premier League,"Finesse Shot,First Touch,Flair",Press Proven,76,76,82,88,53,73,78,75,76,76,79,72,58,80,84,80,83,74,82,84,89,90,84,85,82,88,49,58,54,48,48,65,70,83,71,,,,,
215441,149,84,Serhou,Guirassy,,,187,82,3,4,1,ST,Attack,,Guinea,Borussia Dortmund,Bundesliga,"Aerial,Finesse Shot,First Touch,Power Header,Trivela",Chip Shot,69,86,71,80,39,79,66,71,89,87,81,81,85,89,81,66,72,67,56,75,80,84,67,77,85,87,29,42,29,34,83,73,87,71,85,,,,,
241651,149,84,Viktor,Gyökeres,,,187,90,3,5,1,ST,Attack,LW,Sweden,Sporting CP,Liga Portugal,Press Proven,,90,83,67,80,36,91,88,92,86,85,78,74,81,83,73,52,70,59,61,77,80,82,77,77,84,82,28,34,34,16,81,87,95,93,91,,,,,
235212,149,84,Achraf,Hakimi,,,181,73,4,4,1,RB,Defense,,Morocco,Paris SG,Ligue 1 McDonald's,"Quick Step,Whipped Pass",,91,76,80,80,75,78,89,93,75,82,75,74,64,78,82,73,77,77,84,78,79,82,81,77,82,83,78,75,76,76,68,76,82,92,72,,,,,
190941,149,84,Lukáš,Hrádecký,,,192,85,1,3,1,GK,Defense,,Finland,Leverkusen,Bundesliga,,,85,80,69,87,40,82,38,44,11,52,14,9,20,9,30,33,11,15,11,53,10,20,43,39,82,45,18,10,10,13,11,31,60,34,55,85.0,80.0,69.0,82.0,87.0
201024,149,84,Kalidou,Koulibaly,,,186,93,3,4,1,CB,Defense,,Senegal,Al Hilal,ROSHN Saudi League,"Anticipate,Block,Bruiser,Power Header",,76,48,64,67,85,84,66,85,43,67,38,48,50,50,73,69,53,39,50,65,70,72,43,33,85,82,84,86,85,83,82,84,82,74,90,,,,,
208722,149,84,Sadio,Mané,,,174,69,4,4,1,LM,Midfielder,"RM, ST, LW",Senegal,Al Nassr,ROSHN Saudi League,"Flair,Rapid",,83,81,78,86,44,75,82,83,82,85,77,75,75,83,83,71,77,64,78,80,85,86,86,90,85,83,35,42,42,38,78,75,86,79,72,,,,,
239301,149,84,Lisandro,Martínez,,,178,77,3,4,2,CB,Defense,,Argentina,Man Utd,Premier League,"Bruiser,Long Ball Pass,Slide Tackle",,71,59,78,79,85,81,74,68,52,73,64,56,55,62,83,83,77,55,75,76,76,81,77,82,84,87,85,86,87,84,75,91,84,75,79,,,,,
234577,149,84,Diogo,Costa,,,192,84,1,2,1,GK,Defense,,Portugal,FC Porto,Liga Portugal,"1v1 Close Down,Far Throw,Long Ball Pass",,83,78,82,86,35,83,33,39,6,62,9,8,14,18,50,55,10,10,13,67,18,30,42,35,83,44,18,19,13,11,11,23,61,28,63,83.0,78.0,82.0,83.0,86.0
228618,149,84,Ferland,Mendy,,,180,73,4,5,2,LB,Defense,,France,Real Madrid,LALIGA EA SPORTS,"Block,Rapid",,89,64,76,76,81,85,88,89,63,69,64,50,49,77,80,77,72,45,77,75,75,76,80,79,81,77,81,80,83,82,72,81,90,89,84,,,,,
232411,149,84,Christopher,Nkunku,,,177,68,5,3,1,CAM,Midfielder,ST,France,Chelsea,Premier League,"Finesse Shot,First Touch,Flair,Incisive Pass,Technical,Trivela",,81,81,81,86,60,67,82,81,84,80,79,70,75,83,83,79,82,80,80,82,87,86,88,90,81,82,60,62,60,50,65,55,77,75,67,,,,,
244260,149,84,Dani,Olmo,,,179,72,4,4,1,CAM,Midfielder,CM,Spain,FC Barcelona,LALIGA EA SPORTS,"Finesse Shot,First Touch,Flair,Incisive Pass,Technical,Tiki Taka,Trivela",,73,77,82,87,50,57,78,69,77,79,78,80,66,82,86,79,75,75,78,85,87,87,86,87,86,82,57,50,50,44,43,51,60,66,54,,,,,
231521,149,84,Exequiel,Palacios,,,178,69,3,4,1,CM,Midfielder,CDM,Argentina,Leverkusen,Bundesliga,"Anticipate,Intercept",,69,76,79,82,82,73,71,68,73,81,79,63,72,79,85,84,73,54,70,82,82,83,78,79,84,83,86,80,86,80,67,84,73,78,67,,,,,
226851,149,84,Benjamin,Pavard,,,186,81,3,3,1,CB,Defense,RB,France,Lombardia FC,Serie A Enilive,Intercept,Jockey,75,67,75,75,86,81,74,76,60,80,70,81,51,68,80,79,67,51,76,69,73,78,71,70,86,80,86,85,87,84,84,78,88,84,80,,,,,
227127,149,84,Álex,Remiro,,,192,79,1,4,1,GK,Defense,,Spain,Real Sociedad,LALIGA EA SPORTS,"Far Throw,Footwork",,84,79,80,86,42,86,40,46,13,60,11,15,24,11,36,29,14,17,12,35,19,26,70,40,79,55,20,14,17,18,13,34,68,42,73,84.0,79.0,80.0,86.0,86.0
232488,149,84,Cristian,Romero,,,185,79,3,2,1,CB,Defense,,Argentina,Spurs,Premier League,"Aerial,Bruiser,Intercept,Slide Tackle",,68,46,59,66,85,81,67,68,48,51,36,52,40,43,75,64,54,38,42,50,60,69,67,64,85,82,86,85,86,85,82,89,86,71,83,,,,,
204923,149,84,Marcel,Sabitzer,,,178,76,3,4,1,CM,Midfielder,"CAM, CDM",Austria,Borussia Dortmund,Bundesliga,"Finesse Shot,Pinged Pass,Power Shot,Trivela",,76,84,81,82,75,79,78,74,81,88,87,84,80,86,84,82,77,78,77,82,81,84,78,78,86,84,81,76,78,70,60,79,72,85,76,,,,,
200145,149,84,Casemiro,,,,185,84,2,3,1,CDM,Midfielder,CM,Brazil,Man Utd,Premier League,"Block,Bruiser,Long Ball Pass,Slide Tackle",,38,74,77,69,82,82,35,40,69,82,78,77,66,71,83,81,75,70,68,77,68,77,48,51,83,79,82,81,84,83,80,91,75,73,84,,,,,
240091,149,84,Guglielmo,Vicario,,,194,76,1,4,1,GK,Defense,,Italy,Spurs,Premier League,Footwork,,84,80,79,87,52,84,54,49,6,59,5,7,13,13,58,55,14,10,11,69,22,44,56,38,82,63,15,23,11,13,11,35,67,38,60,84.0,80.0,79.0,84.0,87.0
246430,149,84,Dušan,Vlahović,,,190,75,3,3,2,ST,Attack,,Serbia,Juventus,Serie A Enilive,"Chip Shot,Dead Ball,Finesse Shot,Flair",,78,84,69,79,29,83,76,79,86,84,83,79,80,87,75,60,78,89,57,70,80,84,63,53,86,81,24,19,26,24,83,78,92,77,87,,,,,
188377,149,84,Kyle,Walker,,,183,83,3,2,1,RB,Defense,,England,Manchester City,Premier League,"Jockey,Long Throw,Rapid",,89,64,77,78,79,81,84,93,51,87,69,57,63,68,81,80,76,71,77,69,78,82,66,69,85,75,78,75,85,83,72,84,87,81,80,,,,,
231936,149,84,Benjamin,White,,,185,77,2,4,1,RB,Defense,CB,England,Arsenal,Premier League,Block,,73,35,77,78,83,80,70,75,30,53,27,23,24,59,84,82,64,20,77,76,78,83,68,61,84,83,84,83,84,82,78,81,83,83,78,,,,,
224334,222,83,Marcos,Acuña,,,172,69,3,3,2,LB,Defense,LM,Argentina,River Plate,Libertadores,"Anticipate,Bruiser,Flair,Long Ball Pass,Power Shot,Relentless,Trivela",,74,74,82,82,80,84,75,74,66,83,81,67,76,80,82,77,88,75,85,82,81,82,82,90,84,86,81,81,84,83,61,83,79,90,82,,,,,
212242,222,83,Robert,Andrich,,,186,85,2,4,1,CDM,Midfielder,"CM, CB",Germany,Leverkusen,Bundesliga,"Bruiser,Power Shot,Relentless",,54,77,76,73,83,83,59,50,74,84,85,70,62,68,80,78,78,76,71,73,74,76,63,59,83,75,84,85,86,79,74,91,80,77,84,,,,,
226754,222,83,Ismaël,Bennacer,,,175,70,3,3,2,CDM,Midfielder,"CM, CAM",Algeria,Milano FC,Serie A Enilive,"Incisive Pass,Technical,Tiki Taka",,77,73,82,85,78,75,81,74,67,85,74,64,72,75,85,83,79,75,78,80,84,85,86,89,83,87,81,79,82,77,62,86,77,78,69,,,,,
210935,222,83,Domenico,Berardi,,,183,72,4,3,2,RW,Attack,RM,Italy,Sassuolo,Serie BKT,"Dead Ball,Flair,Incisive Pass,Technical,Trivela",,79,81,78,85,36,70,80,79,83,80,80,78,76,84,80,76,79,75,76,78,84,84,92,86,84,78,25,42,30,30,62,85,73,76,61,,,,,
248243,222,83,Eduardo,Camavinga,,,182,68,4,3,2,CM,Midfielder,"CDM, LB",France,Real Madrid,LALIGA EA SPORTS,"Block,Bruiser,Flair,Jockey,Technical",,80,67,81,84,78,80,81,80,64,73,70,59,62,73,86,84,72,59,77,83,84,86,82,81,82,84,82,76,82,81,64,79,82,84,79,,,,,
208418,222,83,Yannick,Carrasco,,,181,73,4,4,1,LW,Attack,LM,Belgium,Al Shabab,ROSHN Saudi League,"Flair,Technical,Trivela,Whipped Pass",,88,81,80,85,59,67,87,88,81,84,82,74,79,80,80,74,86,80,82,80,88,84,86,70,80,84,57,54,64,61,56,65,74,76,63,,,,,
213661,222,83,Andreas,Christensen,,,187,82,2,3,1,CB,Defense,CDM,Denmark,FC Barcelona,LALIGA EA SPORTS,,,67,32,68,71,85,76,56,76,36,37,20,25,36,32,83,79,41,39,51,62,67,79,61,61,84,79,86,86,86,84,80,75,80,73,78,,,,,
198176,222,83,Stefan,de Vrij,,,189,78,2,3,1,CB,Defense,,Holland,Lombardia FC,Serie A Enilive,"Aerial,Jockey",,62,41,65,69,85,75,63,61,25,65,60,27,41,31,75,71,45,36,49,70,66,74,60,60,83,85,87,86,85,81,79,78,82,67,78,,,,,
183898,222,83,Ángel,Di María,,,180,69,5,2,2,RM,Midfielder,"CAM, RW",Argentina,SL Benfica,Liga Portugal,"Chip Shot,Finesse Shot,Flair,Incisive Pass,Technical,Trickster,Trivela",,76,80,85,88,48,66,78,74,76,82,86,78,83,80,86,81,92,88,81,87,89,90,88,74,77,89,42,41,55,52,53,72,69,69,61,,,,,
241852,222,83,Moussa,Diaby,,,170,67,4,3,2,RM,Midfielder,"ST, CAM, RW",France,Al Ittihad,ROSHN Saudi League,"First Touch,Rapid",Quick Step,95,75,74,86,43,53,95,95,80,74,72,67,48,79,76,72,72,56,76,77,87,83,92,93,80,77,48,48,35,46,41,62,57,82,34,,,,,
235410,222,83,Youssef,En-Nesyri,,,188,78,3,3,2,ST,Attack,,Morocco,Fenerbahçe,Trendyol Süper Lig,"Aerial,Quick Step,Rapid,Relentless",Power Header,82,82,63,77,36,80,80,84,86,83,77,77,73,85,77,58,63,56,51,56,79,82,67,39,82,75,33,27,31,27,90,76,93,83,79,,,,,
216547,222,83,Rafa,,,,172,66,4,3,1,CAM,Midfielder,ST,Portugal,Beşiktaş,Trendyol Süper Lig,"Acrobatic,First Touch,Flair,Quick Step,Rapid,Trivela",,93,77,77,86,50,54,94,93,79,77,77,68,59,83,77,76,81,56,78,83,86,85,90,88,84,81,58,52,47,39,49,47,62,84,40,,,,,
242516,222,83,Cody,Gakpo,,,189,76,4,4,1,ST,Attack,LW,Holland,Liverpool,Premier League,"Press Proven,Trivela",,82,83,78,83,48,75,84,81,83,86,83,77,68,82,79,70,78,76,83,80,86,85,75,67,81,83,45,46,48,31,81,63,91,76,78,,,,,
216460,222,83,José,María Giménez,,,185,79,2,3,1,CB,Defense,,Uruguay,Atlético de Madrid,LALIGA EA SPORTS,"Aerial,Power Header,Slide Tackle",,71,46,58,61,85,82,70,71,37,73,48,34,40,25,71,68,37,44,47,46,55,66,56,57,78,75,84,87,85,85,82,87,88,71,85,,,,,
178509,222,83,Olivier,Giroud,,,193,91,3,3,2,ST,Attack,,France,LAFC,MLS,"Aerial,Power Header,Trivela",,45,84,74,75,42,81,42,48,87,88,71,86,88,89,83,64,73,65,64,78,73,86,55,53,86,86,42,37,37,20,89,76,84,61,93,,,,,
209658,222,83,Leon,Goretzka,,,189,82,3,4,1,CM,Midfielder,CDM,Germany,FC Bayern München,Bundesliga,"Bruiser,Incisive Pass,Power Shot",,70,80,80,81,80,85,73,68,79,85,84,71,60,79,83,82,76,73,75,82,82,81,74,73,85,83,84,74,83,76,86,83,86,78,89,,,,,
251517,222,83,Joško,Gvardiol,,,185,80,3,4,2,LB,Defense,CB,Croatia,Manchester City,Premier League,"Jockey,Long Ball Pass,Pinged Pass,Power Header",Block,79,69,74,78,83,83,80,79,64,81,72,60,61,67,80,76,74,59,72,68,79,81,68,67,84,81,82,83,84,84,78,86,90,79,83,,,,,
235790,222,83,Kai,Havertz,,,193,82,4,4,2,ST,Attack,CM,Germany,Arsenal,Premier League,"Aerial,Chip Shot,First Touch,Technical,Trivela",,77,81,80,82,49,72,74,79,83,79,78,80,83,86,84,80,84,53,75,82,84,86,75,54,84,84,43,45,47,41,83,56,86,77,75,,,,,
220814,222,83,Lucas,Hernández,,,184,79,2,2,2,CB,Defense,LB,France,Paris SG,Ligue 1 McDonald's,"Bruiser,Slide Tackle",,74,54,72,71,84,78,70,78,53,62,51,46,42,66,78,66,59,39,78,71,65,77,69,69,85,80,83,85,85,84,82,90,85,66,78,,,,,
201399,222,83,Mauro,Icardi,,,181,79,3,4,1,ST,Attack,,Argentina,Galatasaray,Trendyol Süper Lig,"Aerial,Flair,Incisive Pass,Power Header,Trivela",Chip Shot,68,83,71,76,40,75,66,69,86,85,72,82,81,87,79,69,75,52,51,81,72,81,68,71,84,86,29,40,37,20,90,65,87,71,79,,,,,
237086,222,83,Kim,Min Jae,,,190,81,2,3,1,CB,Defense,,Korea Republic,FC Bayern München,Bundesliga,"Aerial,Block,Intercept,Power Header,Slide Tackle",,76,33,57,63,85,83,74,78,23,51,37,24,30,48,75,64,36,23,35,57,57,68,65,65,82,66,85,84,87,85,81,84,84,76,86,,,,,
237678,222,83,Ibrahima,Konaté,,,194,95,3,3,1,CB,Defense,,France,Liverpool,Premier League,"Aerial,Block,Bruiser",,75,34,59,68,83,84,69,80,29,45,31,28,41,37,76,70,32,27,38,57,69,74,55,34,81,78,82,82,85,81,81,83,83,71,90,,,,,
240679,222,83,Teun,Koopmeiners,,,183,77,3,2,2,CM,Midfielder,CAM,Holland,Juventus,Serie A Enilive,"Anticipate,Relentless",,66,78,83,78,75,78,64,67,75,82,83,69,85,80,86,85,74,77,79,84,76,84,66,70,84,81,78,76,74,73,73,72,77,87,75,,,,,
207410,222,83,Mateo,Kovačić,,,177,80,4,4,1,CM,Midfielder,CDM,Croatia,Manchester City,Premier League,"Flair,Incisive Pass,Pinged Pass,Press Proven",,69,67,82,87,71,70,75,64,58,78,76,76,59,75,89,84,78,70,73,82,87,88,86,84,84,84,76,73,75,68,42,77,63,75,66,,,,,
225375,222,83,Konrad,Laimer,,,180,72,3,3,1,CDM,Midfielder,"CM, RB",Austria,FC Bayern München,Bundesliga,"Bruiser,Relentless",Block,80,69,77,77,82,78,82,79,69,74,68,60,54,73,81,78,70,47,78,76,75,78,76,77,84,79,87,86,81,79,67,89,80,81,71,,,,,
212218,222,83,Aymeric,Laporte,,,189,85,2,3,2,CB,Defense,,Spain,Al Nassr,ROSHN Saudi League,"Aerial,Long Ball Pass",,55,50,74,70,85,76,50,59,45,68,47,40,44,54,86,81,61,69,58,68,64,82,57,54,83,84,86,83,87,84,82,72,81,68,82,,,,,
233486,222,83,Robin,Le Normand,,,187,81,2,3,1,CB,Defense,,Spain,Atlético de Madrid,LALIGA EA SPORTS,"Aerial,Power Header,Slide Tackle",,62,26,54,60,84,79,58,66,19,40,22,38,34,21,80,67,34,25,35,32,52,74,41,51,83,73,83,84,86,82,85,73,86,70,86,,,,,
226161,222,83,Marcos,Llorente,,,184,74,3,4,1,RM,Midfielder,"RB, CM, RW",Spain,Atlético de Madrid,LALIGA EA SPORTS,"Power Shot,Quick Step,Rapid,Relentless,Whipped Pass",,89,79,78,80,79,81,87,91,80,84,79,66,65,79,81,80,75,63,76,79,81,80,83,68,81,79,83,79,82,74,67,80,84,91,77,,,,,
222077,222,83,Manuel,Locatelli,,,185,75,3,4,1,CDM,Midfielder,CM,Italy,Juventus,Serie A Enilive,"Anticipate,Long Ball Pass,Relentless",,64,70,80,78,79,80,61,67,62,79,82,70,60,68,85,83,73,64,73,82,79,83,65,60,80,82,78,80,83,75,68,77,74,90,76,,,,,
231447,222,83,Donyell,Malen,,,176,68,4,4,1,RM,Midfielder,"ST, LM, RW",Holland,Borussia Dortmund,Bundesliga,"First Touch,Flair,Quick Step,Technical,Trivela",,89,81,74,85,35,72,93,86,84,86,72,81,74,84,79,64,76,61,74,75,86,85,87,86,82,79,31,29,33,35,67,65,84,77,72,,,,,
251566,222,83,Gabriel,Martinelli,,,178,75,4,3,1,LW,Attack,"RW, LM",Brazil,Arsenal,Premier League,"Finesse Shot,Flair,Quick Step,Technical,Trivela,Whipped Pass",,89,78,75,85,46,72,91,88,82,77,73,78,62,82,78,65,74,68,77,79,87,84,87,81,82,79,39,44,44,43,72,80,82,82,63,,,,,
192883,222,83,Henrikh,Mkhitaryan,,,177,75,4,5,1,CM,Midfielder,CAM,Armenia,Lombardia FC,Serie A Enilive,"Anticipate,Finesse Shot,Flair,Incisive Pass,Technical",,78,79,82,84,72,77,80,77,78,84,77,79,72,80,85,82,83,69,79,85,83,86,85,83,83,85,75,71,72,70,68,79,79,85,72,,,,,
201153,222,83,Morata,,,,190,84,3,4,1,ST,Attack,,Spain,Milano FC,Serie A Enilive,"Rapid,Relentless",,82,81,73,80,31,79,81,83,82,83,76,82,75,87,77,63,78,52,72,77,80,83,74,63,84,79,26,37,14,20,87,69,94,79,81,,,,,
208093,222,83,Gerard,Moreno,,,180,77,3,4,2,ST,Attack,"RW, CAM",Spain,Villarreal CF,LALIGA EA SPORTS,"Finesse Shot,Power Shot,Trivela",,77,85,77,81,46,72,77,77,88,82,81,81,85,84,79,75,77,62,77,78,83,82,77,72,82,80,42,44,41,41,82,61,87,77,73,,,,,
226753,222,83,André,Onana,,,190,93,1,3,1,GK,Defense,,Cameroon,Man Utd,Premier League,"1v1 Close Down,Footwork",,83,75,87,86,61,79,62,60,12,65,17,13,27,11,57,58,30,17,15,68,26,40,66,53,83,65,15,12,18,14,20,38,79,40,78,83.0,75.0,87.0,79.0,86.0
